"","Revenue","EPS_Diluted","Free_Cash_Flow","priceEarningsToGrowthRatio","ebitperRevenue","niperEBT","netProfitMargin","returnOnAssets","eBITperRevenue","Return_on_Tangible_Assets","Book_Value_per_Share_Growth","Class"
"7433",741961000,1.05,77053000,17.568025800985,0.11183202351606,0.83394428152493,0.088919768020152,0.1142,0.11183202351606,0.1142,0.0955,"1"
"7434",2.53e+09,-1.53,2.81e+08,0,-0.053359683794466,0,-0.084584980237154,-0.2316,-0.053359683794466,-0.2316,-0.4467,"1"
"7435",5.063e+09,-4.36,3.82e+08,0,-0.039699782737507,0,-0.063796168279676,-0.3313,-0.039699782737507,-0.3313,-0.2766,"1"
"7436",64182000,0.12,-735950000,77.538324159021,0.55132280078527,0.57325678222378,0.20379545667009,0.0114,0.55132280078527,0.0114,-0.1459,"0"
"7437",1857998000,0.75,110691000,21.877233445471,0.15552653985634,0.6100976214538,0.094551770238719,0.197,0.15552653985634,0.197,3.0515,"0"
"7438",3435092000,2.2,753838000,24.822909921105,0.24370351652881,0.86022214157514,0.20287025791449,0.193,0.24370351652881,0.193,0.0681,"1"
"7439",191046000,0.31,108509000,172.97250986069,0.16894360520503,0.44399407120603,0.076829664059965,0.0337,0.16894360520503,0.0337,0.0276,"1"
"7440",168246000,-2.23,8505000,0,-0.38676699594641,0,-0.39115937377412,-0.4689,-0.38676699594641,-0.4689,-0.453,"0"
"7441",1000285000,0.22,212815000,141.76746338482,0.14013506150747,0.70448045757865,0.042849787810474,0.1317,0.14013506150747,0.1317,0.4298,"0"
"7442",552940000,-0.72,30218000,0,-0.11512822367707,0,-0.1295674033349,-1.6887,-0.11512822367707,-1.6887,-0.3583,"1"
"7443",622967000,-3.5,-17534000,0,-0.81546695089788,0,-0.8655594919153,-0.5351,-0.81546695089788,-0.5351,-0.2298,"0"
"7444",477038000,-0.8,1902000,0,-0.046499440296161,0,-0.067034492011119,-0.0696,-0.046499440296161,-0.0696,-0.0424,"1"
"7445",208768000,-0.99,-22361000,0,-0.40099057326793,0,-0.40260959534028,-0.378,-0.40099057326793,-0.378,0.6265,"0"
"7446",196285000,-0.67,-86000,0,-0.20705097180121,0,-0.21344983060346,-0.4256,-0.20705097180121,-0.4256,-0.3684,"1"
"7447",2309222000,1.54,186491000,30.225765497553,0.060734307918424,1.6702997275204,0.028669396013029,0.0994,0.060734307918424,0.0994,0.0422,"1"
"7448",29186761229.3144,0.4882,1212529550.8274,2.1238278249318,0.089931961768995,0.68609479440955,0.054872023327393,0.0154,0.089931961768995,0.0154,-0.0734,"0"
"7449",556371000,1.4,108661000,46.965192655231,0.29268419813398,0.63543579319705,0.18598201559751,0.7905,0.29268419813398,0.7905,0.0968,"0"
"7450",450875000,-1.81,90030000,0,-0.47816800665373,0,-0.48154366509565,-0.3086,-0.47816800665373,-0.3086,-0.0912,"0"
"7451",1059366000,2.82,629290000,26.576823119317,0.56192194199172,0.7694781092997,0.35420808294773,0.4934,0.56192194199172,0.4934,-0.345,"0"
"7452",7.106e+09,0,7e+08,0,0.027441598649029,-188.5,-0.26526878694061,0,0.027441598649029,0,0,"1"
"7453",6.897e+09,0.12,3.43e+08,52.517046326123,0.015224010439321,1.2530120481928,0.015079019863709,0.0191,0.015224010439321,0.0191,-0.0548,"1"
"7454",339439000,0.09,9546000,110.79390948746,0.023612490020298,0.54164205552274,0.010806065301866,0.0172,0.023612490020298,0.0172,0.1389,"1"
"7455",9736541,-227.5,-305594,0,-0.20940414054642,0,-0.21672142088243,-1.1823,-0.20940414054642,-1.1823,-0.5316,"1"
"7456",753600000,-2.69,14300000,0,-0.28914543524416,0,-0.31024416135881,-0.6218,-0.28914543524416,-0.6218,-0.2021,"1"
"7457",2445669000,0.1,200003000,247.9560195423,0.030643149175134,0.49095270156539,0.0047704738458066,0.0084,0.030643149175134,0.0084,8.9681,"1"
"7458",2725867000,3.21,26703000,86.488523725329,0.18711587909461,0.88993260599627,0.068885972793243,0.026,0.18711587909461,0.026,0.0957,"1"
"7459",1128436000,0.52,164508000,100.86176327956,0.046606985243292,1.94143861411,0.027410504450407,0.1049,0.046606985243292,0.1049,0.451,"0"
"7460",6.596e+09,2.19,7.16e+08,26.175852056962,0.18344451182535,0.62512363996044,0.095815645845967,0.3599,0.18344451182535,0.3599,0.4216,"1"
"7461",787860000,-1.35,-1643000,0,-0.31220267560226,0,-0.31475389028508,-0.1543,-0.31220267560226,-0.1543,-0.1157,"0"
"7462",2306864000,0.71,646925000,41.706852959163,0.10671196914946,0.83697444855181,0.089315191532747,0.0681,0.10671196914946,0.0681,-0.0587,"1"
"7463",339651000,-1.58,14880000,0,-0.21147884151673,0,-0.25177608780778,-0.6896,-0.21147884151673,-0.6896,-0.7838,"1"
"7464",313222000,0.28,40630000,90.841749713488,0.21371742725607,0.59960263515633,0.12814553256157,0.1017,0.21371742725607,0.1017,-0.4116,"1"
"7465",282358000,-0.03,28682000,0,-0.0045013776836498,0,-0.0053938616933113,-0.0064,-0.0045013776836498,-0.0064,-0.016,"1"
"7466",552708000,0.21,27587000,51.391347760354,0.032650151617129,0.80567673219648,0.025729680048054,0.0499,0.032650151617129,0.0499,-0.028,"1"
"7467",477891000,0.16,171113000,116.8277018276,0.078126602091272,0.93060317120206,0.072704863661379,0.1112,0.078126602091272,0.1112,-0.0033,"1"
"7468",8608664377.5259,0.3768,988146525.2666,0,0.093029043693415,0.82069486446922,0.069650446051774,0.0155,0.093029043693415,0.0155,0.0019,"0"
"7469",96878000,6.93,-24983000,0.91524114720867,3.674404921654,0.93405324620964,3.4320898449596,2.4137,3.674404921654,2.4137,29.8715,"1"
"7470",3015100000,-2.2,-2.08e+08,0,-0.017777188152963,0,-0.036449868992737,-0.226,-0.017777188152963,-0.226,0.0483,"1"
"7471",837100000,-0.06,-44100000,0,-0.029267709951021,0,-0.0040616413809581,-0.0102,-0.029267709951021,-0.0102,0.1342,"1"
"7472",380537000,0.14,57376000,418.61227793627,0.043990466104479,0.5905017921147,0.025976449070655,0.0174,0.043990466104479,0.0174,-0.006,"0"
"7473",837591000,1.67,217795000,43.106558871679,0.17571105706723,0.82706114343642,0.14221141344642,0.1454,0.17571105706723,0.1454,0.0413,"1"
"7474",3467626000,2.93,-228894000,9.3907811014715,0.079455223833251,0.77634128823298,0.049561573249249,0.1509,0.079455223833251,0.1509,0.1158,"0"
"7475",290641000,-517.68,25323000,0,0.01880670655551,3.4409785932722,0.019357213882419,0.174,0.01880670655551,0.174,-0.7814,"1"
"7476",136616000,-0.8,3753000,0,-0.15776336593078,0,-0.15821719271535,3.5238,-0.15776336593078,3.5238,-0.928,"1"
"7477",75960000,-5.79,-10767000,0,-0.28204318062138,0,-0.28970510795155,0.897,-0.28204318062138,0.897,0,"0"
"7478",22576547231.2704,2.7796,3333333333.3333,30.189048089117,0.20391477901217,0.76619154788698,0.14735728370125,0.7824,0.20391477901217,0.7824,0.0702,"1"
"7479",1632505000,-0.57,-24621000,0,-0.051417300406431,0,-0.039627443713802,-0.0383,-0.051417300406431,-0.0383,-0.1213,"0"
"7480",802460000,3.06,103458000,18.368932979099,0.12413827480497,0.76740519042263,0.095218453256237,0.1208,0.12413827480497,0.1208,-0.0281,"1"
"7481",2706700000,5.09,233700000,37.385766681675,0.13858203716703,0.64639115250291,0.082055639708871,0.2081,0.13858203716703,0.2081,0.1608,"0"
"7482",63393000,0.1,5615000,114.62946815955,0.070181250295774,0.64239154866262,0.045083842064581,0.049,0.070181250295774,0.049,0.1368,"1"
"7483",3513001848.7136,7.857,1111007702.9733,84.91783444942,0.35120610782095,0.84099326267194,0.29536197048665,0.045,0.35120610782095,0.045,0.1857,"1"
"7484",1.565e+09,-0.53,2.79e+08,0,-0.01405750798722,0,-0.02555910543131,-0.0522,-0.01405750798722,-0.0522,-0.1128,"0"
"7485",1255242000,0.41,149275000,76.6019408289,0.032875732328906,1.7929123468426,0.037886718258312,0.3117,0.032875732328906,0.3117,0.0364,"1"
"7486",12988700000,2.35,187400000,17.075416149839,0.062092434192798,0.62302936630603,0.031034668596549,0.3736,0.062092434192798,0.3736,0.1723,"1"
"7487",292376000,0.63,47568000,28.501800483575,0.23016595069363,0.62380563191916,0.14357881631871,0.362,0.23016595069363,0.362,0.1064,"1"
"7488",0,-1.36,-8168000,0,0,0,0,-1.7479,0,-1.7479,-0.7228,"1"
"7489",666163000,-5.85,-25230000,0,-0.95095494646205,0,-0.98398139794615,-1.7574,-0.95095494646205,-1.7574,-0.4966,"1"
"7490",2290400000,0.47,352200000,32.691690798692,0.12438875305623,1.4067017082786,0.093477121900105,0.4542,0.12438875305623,0.4542,0.1454,"1"
"7491",77384000,-2.91,-53456000,0,-0.72088545435749,0,-0.74976739377649,-0.4149,-0.72088545435749,-0.4149,1.2606,"0"
"7492",883549000,-0.18,-209826000,0,-0.0050727237538608,0,-0.017085639845668,-0.0196,-0.0050727237538608,-0.0196,0.302,"0"
"7493",68517054457.5098,-0.9427,4799441247.6024,0,-0.0016610515246081,0,-0.015333719577209,0.0019,-0.0016610515246081,0.0019,-0.1736,"1"
"7494",1.703e+09,2.84,91034000,51.957097739362,0.040252495596007,0.33797752808989,0.031793305930711,0.1481,0.040252495596007,0.1481,0.2029,"0"
"7495",909705000,0.65,222220000,26.598208102935,0.23285900374297,0.64748151136211,0.13233190979493,-1.1933,0.23285900374297,-1.1933,0,"1"
"7496",70039000,-2.97,2082000,0,-0.094047602050286,0,-0.18318365482089,0.3423,-0.094047602050286,0.3423,-0.4836,"1"
"7497",104521000,-0.196,8858000,0,-0.17194630744061,0,-0.13840280900489,-0.0363,-0.17194630744061,-0.0363,-0.4346,"0"
"7498",526271000,-0.05,131533000,0,0.106958202143,-0.45355595477121,-0.0081554940325422,-0.017,0.106958202143,-0.017,0,"1"
"7499",5.695e+09,3.02,8.49e+08,20.943831672131,0.185601404741,0.69004524886878,0.10711150131694,0.2094,0.185601404741,0.2094,-1.0477,"1"
"7500",239012000,-0.47,8851000,0,-0.044474754405637,0,-0.11063879637842,-0.4181,-0.044474754405637,-0.4181,-0.1154,"1"
"7501",600064000,0.36,6980000,43.951620052558,0.043835324232082,0.72529951765987,0.031073352175768,0.0638,0.043835324232082,0.0638,-0.0574,"1"
"7502",2.0891e+10,9.83,5.36e+08,13.37582385696,0.055382700684505,0.78931451612903,0.037480254655115,0.2696,0.055382700684505,0.2696,-0.034,"1"
"7503",3807828000,-0.37,274031000,0,0.045343434629926,0,-0.01861297306496,-0.0383,0.045343434629926,-0.0383,-0.0795,"1"
"7504",205233000,-0.3,-5280000,0,-0.091554477106508,0,-0.091554477106508,-0.0948,-0.091554477106508,-0.0948,0.82,"1"
"7505",928100000,-1.61,3.19e+08,0,-0.10731602198039,0,-0.14147182415688,-1.2541,-0.10731602198039,-1.2541,-0.052,"0"
"7506",1629838000,3.74,932155000,21.807332270648,0.53612076783091,0.78493230638941,0.42081851079678,0.9425,0.53612076783091,0.9425,0.0157,"1"
"7507",1919823000,5.03,624234000,22.824097705841,0.29239362170367,0.65025011401209,0.19012898584922,0.6901,0.29239362170367,0.6901,0.0077,"1"
"7508",262130000,-0.55,-7310000,0,-0.23306374699577,0,-0.14683553961775,20.5609,-0.23306374699577,20.5609,0,"0"
"7509",916568000,0.85,131166000,37.607372503534,0.10602159359698,0.60271548569618,0.060200661598485,0.1315,0.10602159359698,0.1315,0.1954,"1"
"7510",4113239000,4.9,199910000,21.364831934826,0.068839423140741,0.62292961967681,0.042042050072947,0.1776,0.068839423140741,0.1776,0.074,"1"
"7511",117200000,-0.87,-45100000,0,-1.1595563139932,0,-0.71928327645051,1.0716,-1.1595563139932,1.0716,-0.4835,"1"
"7512",689893390.8489,-2.0644,-164059004.7758,0,-0.35065780159341,0,-0.35140812014388,0.0776,-0.35065780159341,0.0776,0,"0"
"7513",960561000,-0.308,4817000,0,-0.029926261840737,0,-0.030864255367436,-0.0426,-0.029926261840737,-0.0426,-0.6031,"1"
"7514",113836000,0.39,-43487000,0,0.20934502266418,0.38624944909652,0.076987947573703,0.1001,0.20934502266418,0.1001,0,"0"
"7515",6826710097.7199,3.4853,1795548317.0467,26.578965037485,0.24892642427713,0.89577683068576,0.22063173966981,0.2368,0.24892642427713,0.2368,0.0167,"1"
"7516",2505512000,3.77,132855000,15.525448685069,0.10722199694114,0.72765680596943,0.072315758216285,0.1608,0.10722199694114,0.1608,-0.1324,"1"
"7517",468520000,-0.12,62933000,0,-0.024790830700931,0,-0.019674720396141,-0.1038,-0.024790830700931,-0.1038,-0.003,"1"
"7518",1557067000,1.72,225191000,15.264337907401,0.20521403382128,0.79125606490182,0.15521875423472,0.2479,0.20521403382128,0.2479,0.0451,"1"
"7519",720815000,2.73,211764000,27.475756962215,0.27659940484035,0.85162408631205,0.18539569792527,0.3889,0.27659940484035,0.3889,0.0659,"1"
"7520",2095488000,-0.28,21239000,38.57964881236,0.022009670301142,1.6865243342516,0.0070117318734347,0.0139,0.022009670301142,0.0139,0.0055,"1"
"7521",3230933000,1.33,343622000,41.711332550723,0.068903935798112,0.80189008510753,0.0369775541616,0.0808,0.068903935798112,0.0808,-0.0852,"1"
"7522",5.63e+08,0.3,25216000,0,0.010374777975133,-0.56484210526316,-0.0190621669627,-0.0749,0.010374777975133,-0.0749,-0.0107,"1"
"7523",361201000,0,7715000,0,0.00195182183881,-3.0600461893764,-0.0036683176403166,-0.0235,0.00195182183881,-0.0235,0.8918,"0"
"7524",117708000,-0.98,44922000,0,-0.37972780099908,0,-0.34045264552962,-0.2156,-0.37972780099908,-0.2156,-0.0246,"1"
"7525",149298000,-1.07,-52265000,0,-0.5601548580691,0,-0.56586156545968,-1.1551,-0.5601548580691,-1.1551,-0.6429,"1"
"7526",5568700000,2.41,867100000,20.513956908972,0.19974141181963,0.73132183908046,0.13710560813116,0.2212,0.19974141181963,0.2212,0.1283,"1"
"7527",58077000,-0.05,1656000,0,-0.0085748230797045,0,-0.018750968541764,-0.0568,-0.0085748230797045,-0.0568,-0.0086,"1"
"7528",607798000,-0.08,1729000,0,-0.0026554875139438,0,-0.0043994879877854,-0.0174,-0.0026554875139438,-0.0174,-0.0164,"0"
"7529",181943000,-1.39,-13164000,0,-0.2498364872515,0,-0.25311773467515,-0.6343,-0.2498364872515,-0.6343,-0.6174,"0"
"7530",127210000,-0.84,-7261000,0,-0.14994104237088,0,-0.1673060294002,-0.228,-0.14994104237088,-0.228,-0.2584,"1"
"7531",76165000,-248,-23680000,0,-0.59775487428609,0,-0.62006170813366,8.0291,-0.59775487428609,8.0291,-0.4912,"0"
"7532",880669000,0.4,282672000,115.88549731287,0.040989293366747,0.71134134855117,0.029157379219661,0.0186,0.040989293366747,0.0186,0.289,"1"
"7533",32532000,-0.46,-21884000,0,-0.78516537563015,0,-0.84230911102914,-1.9852,-0.78516537563015,-1.9852,-1.0494,"0"
"7534",1009268000,0.05,245189000,664.94308876925,0.016848844905417,0.46968538665099,0.0079136562340231,0.0117,0.016848844905417,0.0117,0.0744,"0"
"7535",273300000,2.23,146274000,11.809949367608,0.60568240029272,0.70690436348039,0.4281595316502,0.2965,0.60568240029272,0.2965,-0.0297,"1"
"7536",110526000,-4,-6043000,0,-0.42377359173407,0,-0.45108843168123,-1.7414,-0.42377359173407,-1.7414,1.1424,"0"
"7537",218278000,1.57,50897000,33.294409569318,0.23839324164597,0.97184641402106,0.2316816170205,0.2171,0.23839324164597,0.2171,0.4118,"0"
"7538",2884603000,0.22,53945000,28.182081490469,0.057376699670631,0.64572302326463,0.017714049385652,0.0178,0.057376699670631,0.0178,0.0475,"1"
"7539",50845000,-9.1,-14299000,0,-0.5349395220769,0,-0.53692595142099,-1.7794,-0.5349395220769,-1.7794,0,"0"
"7540",25367000,0.08,6032000,38.883650039588,0.078172428746009,1.2738275340393,0.099578192139394,0.1011,0.078172428746009,0.1011,0.257,"1"
"7541",2540873000,1.83,109918000,10.851569852517,0.036615368025084,1.0595519719233,0.037546544042146,0.0773,0.036615368025084,0.0773,0.0641,"1"
"7542",886714000,0.36,91158000,47.937782370218,0.072667173406532,0.97940717034328,0.057981491213627,0.0954,0.072667173406532,0.0954,0.4675,"0"
"7543",252203000,-0.48,-8378000,0,-0.11773452337998,0,-0.16095367620528,-0.1547,-0.11773452337998,-0.1547,-0.1621,"1"
"7544",581401478.9709,0.1904,137173933.1382,124.71587496473,0.063618130638521,0.73451290573974,0.04672833799303,0.0196,0.063618130638521,0.0196,0.0884,"0"
"7545",69911000,-0.91,-2459000,0,-0.15401009855388,0,-0.19544849880562,-1.939,-0.15401009855388,-1.939,-0.7237,"1"
"7546",249900000,-0.06,-16716000,0,-0.025214085634254,0,-0.02875150060024,-0.0418,-0.025214085634254,-0.0418,0.3797,"0"
"7547",325078000,0.27,289000,20.485337571611,0.22074394453024,0.91527994453111,0.064972099003931,0.1059,0.22074394453024,0.1059,1.2901,"0"
"7548",170912000,-0.24,-18273000,0,-0.13841041003557,0,-0.14014229545029,-0.196,-0.13841041003557,-0.196,-0.0825,"1"
"7549",752520000,1.87,118114000,16.670179008103,0.14259820337001,0.64943274410687,0.083143305161325,0.3541,0.14259820337001,0.3541,0.0078,"1"
"7550",7766000,-128,-835000,0,-0.14125676023693,0,-0.14112799381921,-0.3254,-0.14125676023693,-0.3254,-0.2153,"1"
"7551",2042332000,5.65,473236000,23.623724568439,0.28308913536095,0.86554079115145,0.22966540209917,0.1573,0.28308913536095,0.1573,0.1133,"1"
"7552",813524000,2.28,125881000,15.097779301209,0.19619703905478,0.76690621315875,0.15032992265748,0.1333,0.19619703905478,0.1333,0.072,"1"
"7553",2063500000,1.1,204900000,46.699851345291,0.15546401744609,0.61095890410959,0.086455052095953,0.3665,0.15546401744609,0.3665,-0.5716,"1"
"7554",300360000,-0.79,52045000,0,-0.1425156478892,0,-0.1409342122786,-0.2713,-0.1425156478892,-0.2713,0.813,"1"
"7555",203518000,-1.3,14534000,0,-0.23902554073841,0,-0.25223321770065,7.299,-0.23902554073841,7.299,-1.1992,"1"
"7556",189903000,0.65,-76179000,24.845277631798,0.06416960237595,0.96642191977077,0.056834278552735,0.0569,0.06416960237595,0.0569,0.3166,"1"
"7557",440401000,1.33,184340000,34.005834959082,0.40758535970627,0.65975561511331,0.26886178732564,-8.5983,0.40758535970627,-8.5983,-1.608,"1"
"7558",1937091000,-1.32,262765000,0,0.01782156852724,-1.8142512254005,-0.025604372742427,-0.0369,0.01782156852724,-0.0369,0.0293,"0"
"7559",192710000,-0.35,56061000,0,-0.035862176327124,0,-0.070318094546209,-0.0358,-0.035862176327124,-0.0358,0.0304,"1"
"7560",637940000,0.55,95113000,114.63293486137,0.070578737812333,0.69411669192466,0.040205975483588,-0.2239,0.070578737812333,-0.2239,0.1226,"1"
"7561",357249000,-0.49,-33685000,0,-0.056548793698513,0,-0.061811229702532,-0.2725,-0.056548793698513,-0.2725,-0.1508,"0"
"7562",377027000,-0.18,-8005000,0,-0.041734411593865,0,-0.041538139178361,-0.0686,-0.041734411593865,-0.0686,-0.0669,"1"
"7563",2974961000,2.03,355935000,22.544205671736,0.11538134449494,1.6908899036614,0.11687413717356,0.3141,0.11538134449494,0.3141,0.2699,"0"
"7564",1323169000,0.91,61543000,41.11775662687,0.055632349306853,0.86221224844361,0.045007856139314,0.1535,0.055632349306853,0.1535,0.0903,"1"
"7565",641443000,2.48,49085000,20.453205310881,0.11014696551369,0.69998337690599,0.072212184091182,0.0876,0.11014696551369,0.0876,-0.0151,"1"
"7566",4400936552.3109,0.155,34612780.6983,1.7191631505241,0.094376567475417,0.92482769630068,0.087282063483056,0.0075,0.094376567475417,0.0075,-0.0107,"1"
"7567",2.856e+09,3,2.85e+08,10.993235867446,0.15196078431373,1.3221649484536,0.1796218487395,0.3636,0.15196078431373,0.3636,0.673,"1"
"7568",77502000,-0.07,-2270000,0,-0.021896209130087,0,-0.028747645222059,-0.0193,-0.021896209130087,-0.0193,-0.0375,"1"
"7569",914128000,1.62,58429000,45.354326750024,0.11603407837852,0.7962289054398,0.092389687221046,0.183,0.11603407837852,0.183,0.2798,"0"
"7570",128868000,-0.52,-14055000,0,-0.16334543874352,0,-0.20049973616414,-0.719,-0.16334543874352,-0.719,-0.5279,"1"
"7571",330889000,-0.92,39403000,0,-0.0046873725025613,0,-0.10480856117913,-0.2035,-0.0046873725025613,-0.2035,-0.1235,"0"
"7572",17655319000,4.12,450527000,9.2025332888044,0.042204221855181,0.86910397250053,0.032393240813151,0.1172,0.042204221855181,0.1172,-0.0328,"1"
"7573",296278000,1.8,75045000,6.295032168335,0.24518864039854,3.5096212913616,0.71347855730091,0.6148,0.24518864039854,0.6148,0.3386,"1"
"7574",1851917000,0.95,445985000,19.792777013319,0.17310980999688,0.88104449833625,0.12653212859972,0.3869,0.17310980999688,0.3869,0.092,"1"
"7575",6374541000,4.41,86360000,4.85363406236,0.031861274403914,2.1411804101184,0.059182457215351,0.2461,0.031861274403914,0.2461,0.2353,"1"
"7576",32054419,-0.23,-18042357,0,-0.45916963898176,0,-0.45838971531507,-0.1574,-0.45916963898176,-0.1574,-0.1488,"1"
"7577",1848857000,1.75,-32819000,23.563623897181,0.17664265002648,0.74957476343161,0.082946923423499,0.0306,0.17664265002648,0.0306,0.0323,"1"
"7578",92448000,-2.26,-70301000,0,-0.89928392177224,0,-0.8853301315334,-0.8171,-0.89928392177224,-0.8171,-0.3917,"1"
"7579",22189000,-2.19,-11853000,0,-0.80526386948488,0,-0.80823831628284,-0.4415,-0.80526386948488,-0.4415,-0.1353,"0"
"7580",3.885e+09,2.91,2.55e+08,14.538243664763,0.061776061776062,0.6322869955157,0.036293436293436,0.314,0.061776061776062,0.314,-0.0183,"1"
"7581",848904000,0.49,-14990000,45.64001812639,0.050168216900851,0.63286056940244,0.028594517165663,0.024,0.050168216900851,0.024,0.0132,"1"
"7582",437271000,0.45,41211000,37.532417366013,0.2723299738606,0.5757269191188,0.15096816390751,0.0784,0.2723299738606,0.0784,81.5079,"0"
"7583",185143000,-2.19,-46272000,0,-0.29215255235143,0,-0.33532998817131,-0.8459,-0.29215255235143,-0.8459,0.6263,"0"
"7584",703636000,-7.92,-813225000,0,0.023213707087187,0,-0.1401065323548,-0.0355,0.023213707087187,-0.0355,-14.2763,"1"
"7585",557885000,0.41,74494000,65.746485848213,0.076040761088755,0.76577613371695,0.050094553537019,0.0692,0.076040761088755,0.0692,0.0345,"1"
"7586",373528000,1.11,115451000,14.139107940722,0.28460517016127,1.0406499110212,0.22856921034032,1.2868,0.28460517016127,1.2868,0.0609,"1"
